raw_skill_id,original_zip_name,source_project,source_project_zip,source_project_id,source_tex_file,source_line_number,source_entry_start_line,source_entry_end_line,section_name,raw_category,raw_skill_text,raw_entry_text,normalized_skill_key,parse_flags
raw_s000810,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Roku,ziyuan_guo_Analyst_Roku.zip,project_065_ziyuan_guo_analyst_roku,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Microsoft Office Suite(Excel and PowerPoint),"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite(Excel and PowerPoint)",microsoft_office_suite,
raw_s000811,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,332,332,334,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",r,
raw_s000812,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,332,332,334,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",python,
raw_s000813,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,332,332,334,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",sql,
raw_s000814,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,332,332,334,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",tableau,
raw_s000815,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,332,332,334,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",power_bi,
raw_s000816,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,332,332,334,SKILLS,Data & Analytics,Data Visualization,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",data_visualization,
raw_s000817,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,338,338,340,SKILLS,AI & Automation,AI Agent,"AI & Automation: AI Agent, Copilot Studio, Power Automate",ai_agent,
raw_s000818,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,338,338,340,SKILLS,AI & Automation,Copilot Studio,"AI & Automation: AI Agent, Copilot Studio, Power Automate",copilot_studio,
raw_s000819,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,338,338,340,SKILLS,AI & Automation,Power Automate,"AI & Automation: AI Agent, Copilot Studio, Power Automate",power_automate,
raw_s000820,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Notion,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",notion,
raw_s000821,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Google Drive,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",google_drive,
raw_s000822,Overleaf Projects (77 items).zip,ziyuan_guo_Analyst_Tesla,ziyuan_guo_Analyst_Tesla.zip,project_066_ziyuan_guo_analyst_tesla,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Microsoft Office Suite,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",microsoft_office_suite,
raw_s000823,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",r,
raw_s000824,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",python,
raw_s000825,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",sql,
raw_s000826,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",tableau,
raw_s000827,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",power_bi,
raw_s000828,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,Data Visualization,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",data_visualization,
raw_s000829,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,332,332,334,SKILLS,Data & Analytics,A/B testing,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization, A/B testing",a_b_testing,
raw_s000830,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,338,338,340,SKILLS,AI & Automation,AI Agent,"AI & Automation: AI Agent, Copilot Studio, Power Automate",ai_agent,
raw_s000831,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,338,338,340,SKILLS,AI & Automation,Copilot Studio,"AI & Automation: AI Agent, Copilot Studio, Power Automate",copilot_studio,
raw_s000832,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,338,338,340,SKILLS,AI & Automation,Power Automate,"AI & Automation: AI Agent, Copilot Studio, Power Automate",power_automate,
raw_s000833,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Notion,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",notion,
raw_s000834,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Google Drive,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",google_drive,
raw_s000835,Overleaf Projects (77 items).zip,ziyuan_guo_Data Analyst_ALO,ziyuan_guo_Data Analyst_ALO.zip,project_067_ziyuan_guo_data_analyst_alo,main.tex,349,349,352,SKILLS,Collaboration & Productivity Tools,Microsoft Office Suite,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",microsoft_office_suite,
raw_s000836,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,334,334,336,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",r,
raw_s000837,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,334,334,336,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",python,
raw_s000838,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,334,334,336,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",sql,
raw_s000839,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,334,334,336,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",tableau,
raw_s000840,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,334,334,336,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",power_bi,
raw_s000841,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,334,334,336,SKILLS,Data & Analytics,Data Visualization,"Data & Analytics: R, Python, SQL, Tableau, Power BI, Data Visualization",data_visualization,
raw_s000842,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,340,340,342,SKILLS,AI & Automation,AI Agent,"AI & Automation: AI Agent, Copilot Studio, Power Automate",ai_agent,
raw_s000843,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,340,340,342,SKILLS,AI & Automation,Copilot Studio,"AI & Automation: AI Agent, Copilot Studio, Power Automate",copilot_studio,
raw_s000844,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,340,340,342,SKILLS,AI & Automation,Power Automate,"AI & Automation: AI Agent, Copilot Studio, Power Automate",power_automate,
raw_s000845,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,351,351,354,SKILLS,Collaboration & Productivity Tools,Notion,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",notion,
raw_s000846,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,351,351,354,SKILLS,Collaboration & Productivity Tools,Google Drive,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",google_drive,
raw_s000847,Overleaf Projects (77 items).zip,ziyuan_guo_Data_cocacola,ziyuan_guo_Data_cocacola.zip,project_068_ziyuan_guo_data_cocacola,main.tex,351,351,354,SKILLS,Collaboration & Productivity Tools,Microsoft Office Suite,"Collaboration & Productivity Tools: Notion, Google Drive, Microsoft Office Suite",microsoft_office_suite,
raw_s000848,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,351,351,353,SKILLS,Data & Analytics,R,"Data & Analytics: R, Python, SQL, Tableau, Power BI",r,
raw_s000849,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,351,351,353,SKILLS,Data & Analytics,Python,"Data & Analytics: R, Python, SQL, Tableau, Power BI",python,
raw_s000850,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,351,351,353,SKILLS,Data & Analytics,SQL,"Data & Analytics: R, Python, SQL, Tableau, Power BI",sql,
raw_s000851,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,351,351,353,SKILLS,Data & Analytics,Tableau,"Data & Analytics: R, Python, SQL, Tableau, Power BI",tableau,
raw_s000852,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,351,351,353,SKILLS,Data & Analytics,Power BI,"Data & Analytics: R, Python, SQL, Tableau, Power BI",power_bi,
raw_s000853,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,369,369,372,SKILLS,Productivity Tools,AI Agent,"Productivity Tools: AI Agent, SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",ai_agent,
raw_s000854,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,369,369,372,SKILLS,Productivity Tools,SharePoint,"Productivity Tools: AI Agent, SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",sharepoint,
raw_s000855,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,369,369,372,SKILLS,Productivity Tools,Notion,"Productivity Tools: AI Agent, SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",notion,
raw_s000856,Overleaf Projects (77 items).zip,ziyuan_guo_PLM_Hyundai,ziyuan_guo_PLM_Hyundai.zip,project_069_ziyuan_guo_plm_hyundai,main.tex,369,369,372,SKILLS,Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)","Productivity Tools: AI Agent, SharePoint, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",microsoft_office_suite,
raw_s000857,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,319,319,321,SKILLS,Product & UX,Usability Testing,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",usability_testing,
raw_s000858,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,319,319,321,SKILLS,Product & UX,Survey Design,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",survey_design,
raw_s000859,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,319,319,321,SKILLS,Product & UX,Interview,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",interview,
raw_s000860,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,319,319,321,SKILLS,Product & UX,Journey Mapping,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",journey_mapping,
raw_s000861,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,319,319,321,SKILLS,Product & UX,Storyboarding,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",storyboarding,
raw_s000862,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,319,319,321,SKILLS,Product & UX,Product Roadmaps,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",product_roadmaps,
raw_s000863,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,325,325,327,SKILLS,Data & Insights,R,"Data & Insights: R, Python, SQL, Tableau, Power BI, MATLAB",r,
raw_s000864,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,325,325,327,SKILLS,Data & Insights,Python,"Data & Insights: R, Python, SQL, Tableau, Power BI, MATLAB",python,
raw_s000865,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,325,325,327,SKILLS,Data & Insights,SQL,"Data & Insights: R, Python, SQL, Tableau, Power BI, MATLAB",sql,
raw_s000866,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,325,325,327,SKILLS,Data & Insights,Tableau,"Data & Insights: R, Python, SQL, Tableau, Power BI, MATLAB",tableau,
raw_s000867,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,325,325,327,SKILLS,Data & Insights,Power BI,"Data & Insights: R, Python, SQL, Tableau, Power BI, MATLAB",power_bi,
raw_s000868,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,325,325,327,SKILLS,Data & Insights,MATLAB,"Data & Insights: R, Python, SQL, Tableau, Power BI, MATLAB",matlab,
raw_s000869,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,331,331,333,SKILLS,AI & Knowledge Platforms,AI Agent,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",ai_agent,
raw_s000870,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,331,331,333,SKILLS,AI & Knowledge Platforms,Copilot Studio,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",copilot_studio,
raw_s000871,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,331,331,333,SKILLS,AI & Knowledge Platforms,"SharePoint (IA, metadata design)","AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",sharepoint,
raw_s000872,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,331,331,333,SKILLS,AI & Knowledge Platforms,Power Automate,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",power_automate,
raw_s000873,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,342,342,345,SKILLS,Collaboration & Productivity Tools,JIRA,"Collaboration & Productivity Tools: JIRA, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",jira,
raw_s000874,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,342,342,345,SKILLS,Collaboration & Productivity Tools,Notion,"Collaboration & Productivity Tools: JIRA, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",notion,
raw_s000875,Overleaf Projects (77 items).zip,ziyuan_guo_PM _AMETEK,ziyuan_guo_PM _AMETEK.zip,project_070_ziyuan_guo_pm_ametek,main.tex,342,342,345,SKILLS,Collaboration & Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)","Collaboration & Productivity Tools: JIRA, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",microsoft_office_suite,
raw_s000876,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,320,320,322,SKILLS,Product & UX,Usability Testing,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",usability_testing,
raw_s000877,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,320,320,322,SKILLS,Product & UX,Survey Design,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",survey_design,
raw_s000878,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,320,320,322,SKILLS,Product & UX,Interview,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",interview,
raw_s000879,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,320,320,322,SKILLS,Product & UX,Journey Mapping,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",journey_mapping,
raw_s000880,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,320,320,322,SKILLS,Product & UX,Storyboarding,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",storyboarding,
raw_s000881,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,320,320,322,SKILLS,Product & UX,Product Roadmaps,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",product_roadmaps,
raw_s000882,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,326,326,328,SKILLS,Data & Insights,R,"Data & Insights: R, Python, SQL, Tableau, Power BI",r,
raw_s000883,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,326,326,328,SKILLS,Data & Insights,Python,"Data & Insights: R, Python, SQL, Tableau, Power BI",python,
raw_s000884,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,326,326,328,SKILLS,Data & Insights,SQL,"Data & Insights: R, Python, SQL, Tableau, Power BI",sql,
raw_s000885,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,326,326,328,SKILLS,Data & Insights,Tableau,"Data & Insights: R, Python, SQL, Tableau, Power BI",tableau,
raw_s000886,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,326,326,328,SKILLS,Data & Insights,Power BI,"Data & Insights: R, Python, SQL, Tableau, Power BI",power_bi,
raw_s000887,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,332,332,334,SKILLS,AI & Knowledge Platforms,AI Agent,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",ai_agent,
raw_s000888,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,332,332,334,SKILLS,AI & Knowledge Platforms,Copilot Studio,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",copilot_studio,
raw_s000889,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,332,332,334,SKILLS,AI & Knowledge Platforms,"SharePoint (IA, metadata design)","AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",sharepoint,
raw_s000890,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,332,332,334,SKILLS,AI & Knowledge Platforms,Power Automate,"AI & Knowledge Platforms: AI Agent, Copilot Studio, SharePoint (IA, metadata design), Power Automate",power_automate,
raw_s000891,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,343,343,346,SKILLS,Collaboration & Productivity Tools,JIRA,"Collaboration & Productivity Tools: JIRA, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",jira,
raw_s000892,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,343,343,346,SKILLS,Collaboration & Productivity Tools,Notion,"Collaboration & Productivity Tools: JIRA, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",notion,
raw_s000893,Overleaf Projects (77 items).zip,ziyuan_guo_PM_waabi,ziyuan_guo_PM_waabi.zip,project_071_ziyuan_guo_pm_waabi,main.tex,343,343,346,SKILLS,Collaboration & Productivity Tools,"Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)","Collaboration & Productivity Tools: JIRA, Notion, Microsoft Office Suite (Outlook, Excel, Word, PowerPoint)",microsoft_office_suite,
raw_s000894,Overleaf Projects (77 items).zip,ziyuan_guo_Product ops_zscaler,ziyuan_guo_Product ops_zscaler.zip,project_072_ziyuan_guo_product_ops_zscaler,main.tex,321,321,323,SKILLS,Product & UX,Usability Testing,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",usability_testing,
raw_s000895,Overleaf Projects (77 items).zip,ziyuan_guo_Product ops_zscaler,ziyuan_guo_Product ops_zscaler.zip,project_072_ziyuan_guo_product_ops_zscaler,main.tex,321,321,323,SKILLS,Product & UX,Survey Design,"Product & UX: Usability Testing, Survey Design, Interview, Journey Mapping, Storyboarding, Product Roadmaps",survey_design,
